lat,lng,city,state_name,county_name
41.1989,-73.1276,Stratford Downtown,Connecticut,Fairfield
32.5917,-95.2027,Hawkins,Texas,Wood
45.4417,-122.6594,Dunthorpe,Oregon,Multnomah
39.3587,-74.7752,Estell Manor,New Jersey,Atlantic
38.2201,-85.5907,Hurstbourne Acres,Kentucky,Jefferson
43.5975,-88.2814,Campbellsport,Wisconsin,Fond du Lac
43.3929,-97.9864,Parkston,South Dakota,Hutchinson
41.3115,-95.3951,Oakland,Iowa,Pottawattamie
38.3575,-90.6409,Cedar Hill,Missouri,Jefferson
40.0882,-75.3325,Swedeland,Pennsylvania,Montgomery
32.2693,-106.8091,Mesilla,New Mexico,Doña Ana
40.1913,-74.0166,Avon-by-the-Sea,New Jersey,Monmouth
38.4427,-121.9815,Allendale,California,Solano
35.7374,-105.9819,Tano Road,New Mexico,Santa Fe
27.3781,-82.4951,Desoto Lakes,Florida,Sarasota
28.6708,-97.3917,Goliad,Texas,Goliad
29.9414,-99.0413,Center Point,Texas,Kerr
33.8983,-80.8599,Hopkins,South Carolina,Richland
41.6419,-88.6733,Somonauk,Illinois,DeKalb
35.4990,-96.7001,Prague,Oklahoma,Lincoln
25.8556,-80.1954,El Portal,Florida,Miami-Dade
39.1324,-75.5160,Kent Acres,Delaware,Kent
29.6888,-97.1059,Flatonia,Texas,Fayette
29.4842,-95.8119,Pleak,Texas,Fort Bend
33.8855,-80.3378,South Sumter,South Carolina,Sumter
39.7433,-94.0027,Hamilton,Missouri,Caldwell
46.0608,-118.3990,Garrett,Washington,Walla Walla
41.1966,-84.9245,Harlan,Indiana,Allen
43.1731,-89.7954,Mazomanie,Wisconsin,Dane
43.7492,-105.4948,Wright,Wyoming,Campbell
44.0089,-75.7966,Black River,New York,Jefferson
30.9208,-93.2857,Rosepine,Louisiana,Vernon
34.1502,-87.3910,Double Springs,Alabama,Winston
32.3261,-93.2836,Ringgold,Louisiana,Bienville
26.1253,-80.1804,Boulevard Gardens,Florida,Broward
41.2993,-86.1167,Bourbon,Indiana,Marshall
42.3225,-92.5942,Reinbeck,Iowa,Grundy
45.8346,-109.9487,Big Timber,Montana,Sweet Grass
18.0730,-65.8977,Martorell,Puerto Rico,Yabucoa
32.6566,-84.8674,Cataula,Georgia,Harris
48.8417,-99.7447,Belcourt,North Dakota,Rolette
34.9811,-84.3706,McCaysville,Georgia,Fannin
18.0409,-67.0766,Palmarejo,Puerto Rico,Lajas
40.8523,-73.1844,Village of the Branch,New York,Suffolk
40.7577,-93.3175,Corydon,Iowa,Wayne
29.5046,-89.7206,Port Sulphur,Louisiana,Plaquemines
39.6635,-95.5326,Horton,Kansas,Brown
43.5795,-124.1733,Lakeside,Oregon,Coos
40.1787,-118.4775,Lovelock,Nevada,Pershing
36.3853,-80.4735,Pilot Mountain,North Carolina,Surry
41.6589,-90.0813,Erie,Illinois,Whiteside
40.1706,-74.0262,Lake Como,New Jersey,Monmouth
39.8245,-75.4032,Trainer,Pennsylvania,Delaware
39.2036,-76.0465,Kingstown,Maryland,Queen Anne's
33.6675,-114.2171,Quartzsite,Arizona,La Paz
34.9366,-100.8918,Clarendon,Texas,Donley
40.4980,-82.8937,Cardington,Ohio,Morrow
45.7604,-92.9088,Rock Creek,Minnesota,Pine
39.0327,-96.7930,Grandview Plaza,Kansas,Geary
29.5570,-90.6064,Bourg,Louisiana,Terrebonne
39.8625,-80.8098,Powhatan Point,Ohio,Belmont
32.9662,-112.7154,Gila Bend,Arizona,Maricopa
39.8064,-82.2996,Somerset,Ohio,Perry
46.5966,-112.1148,Helena West Side,Montana,Lewis and Clark
37.2795,-85.8982,Munfordville,Kentucky,Hart
35.4228,-84.4883,Englewood,Tennessee,McMinn
36.4438,-95.7089,Oologah,Oklahoma,Rogers
30.4661,-91.9811,Leonville,Louisiana,St. Landry
38.4190,-82.6025,Catlettsburg,Kentucky,Boyd
38.0180,-122.6912,Lagunitas-Forest Knolls,California,Marin
42.4830,-88.1491,Channel Lake,Illinois,Lake
40.6468,-74.8881,Annandale,New Jersey,Hunterdon
41.2379,-86.2523,Argos,Indiana,Marshall
35.7259,-91.2016,Tuckerman,Arkansas,Jackson
33.2703,-85.8337,Ashland,Alabama,Clay
41.6854,-93.9816,Dallas Center,Iowa,Dallas
33.5594,-96.9070,Collinsville,Texas,Grayson
38.3093,-85.5270,Worthington Hills,Kentucky,Jefferson
45.0650,-93.9670,Waverly,Minnesota,Wright
35.7253,-81.4581,Icard,North Carolina,Burke
30.3670,-87.0955,Oriole Beach,Florida,Santa Rosa
38.5462,-86.6202,French Lick,Indiana,Orange
33.9752,-80.5263,Stateburg,South Carolina,Sumter
34.7964,-91.5714,Hazen,Arkansas,Prairie
61.6159,-149.8003,Houston,Alaska,Matanuska-Susitna
41.5112,-87.1413,Salt Creek Commons,Indiana,Porter
42.2677,-94.7311,Lake City,Iowa,Calhoun
44.9840,-93.5689,Long Lake,Minnesota,Hennepin
33.6276,-88.4454,Columbus AFB,Mississippi,Lowndes
41.4143,-85.8446,Milford,Indiana,Kosciusko
40.9640,-85.3761,Roanoke,Indiana,Huntington
33.9797,-83.6919,Russell,Georgia,Barrow
40.9014,-73.4162,Huntington Bay,New York,Suffolk
39.8874,-86.1567,Meridian Hills,Indiana,Marion
34.2831,-78.0291,Navassa,North Carolina,Brunswick
45.4059,-91.7422,Cameron,Wisconsin,Barron
40.7886,-111.7414,Emigration Canyon,Utah,Salt Lake
32.0417,-88.7202,Quitman,Mississippi,Clarke
46.0967,-88.3264,Crystal Falls,Michigan,Iron
47.0287,-114.2461,Frenchtown,Montana,Missoula
34.2555,-83.5521,Maysville,Georgia,Jackson
32.3148,-89.8083,Pelahatchie,Mississippi,Rankin
30.3184,-91.8065,Henderson,Louisiana,St. Martin
37.1826,-82.6310,Jenkins,Kentucky,Letcher
39.7382,-84.2931,Drexel,Ohio,Montgomery
43.3470,-124.3073,Barview,Oregon,Coos
38.9106,-77.6638,Bull Run Mountain Estates,Virginia,Prince William
40.3451,-75.6312,New Berlinville,Pennsylvania,Berks
40.1320,-79.8639,North Belle Vernon,Pennsylvania,Westmoreland
45.0172,-101.2362,North Eagle Butte,South Dakota,Dewey
40.0735,-83.5564,Mechanicsburg,Ohio,Champaign
34.3567,-97.9509,Comanche,Oklahoma,Stephens
43.3856,-89.0455,Fall River,Wisconsin,Columbia
40.4431,-78.8325,Mundys Corner,Pennsylvania,Cambria
30.0511,-83.1768,Mayo,Florida,Lafayette
46.5003,-94.2977,Nisswa,Minnesota,Crow Wing
35.5905,-114.2851,Dolan Springs,Arizona,Mohave
41.3522,-83.1519,Stony Prairie,Ohio,Sandusky
41.3274,-110.2977,Lyman,Wyoming,Uinta
35.2573,-91.1972,McCrory,Arkansas,Woodruff
34.6764,-82.9252,Utica,South Carolina,Oconee
30.4023,-91.9320,Arnaudville,Louisiana,St. Landry
41.6399,-74.3761,Walker Valley,New York,Ulster
37.4143,-88.8871,Vienna,Illinois,Johnson
45.6206,-121.2363,Chenoweth,Oregon,Wasco
34.1340,-118.8804,Lake Sherwood,California,Ventura
41.5409,-84.9204,Hamilton,Indiana,Steuben
46.6678,-123.8006,South Bend,Washington,Pacific
17.9608,-66.1655,Jobos,Puerto Rico,Guayama
36.3748,-92.5902,Bull Shoals,Arkansas,Marion
31.0127,-87.2541,Flomaton,Alabama,Escambia
41.5324,-86.4280,North Liberty,Indiana,St. Joseph
36.2250,-84.1548,Rocky Top,Tennessee,Anderson
47.5386,-111.4918,Sun Prairie,Montana,Cascade
40.9965,-82.6672,Plymouth,Ohio,Huron
36.4818,-87.8438,Dover,Tennessee,Stewart
40.6813,-82.0217,Shreve,Ohio,Wayne
38.9928,-90.7456,Winfield,Missouri,Lincoln
39.5929,-74.8424,Folsom,New Jersey,Atlantic
46.3100,-124.0417,Ilwaco,Washington,Pacific
34.7340,-106.6690,Las Maravillas,New Mexico,Valencia
33.7830,-110.0328,Canyon Day,Arizona,Gila
29.6564,-90.5486,Lockport Heights,Louisiana,Lafourche
39.8318,-77.9028,Mercersburg,Pennsylvania,Franklin
45.6370,-122.3963,Fern Prairie,Washington,Clark
33.6226,-116.2126,Vista Santa Rosa,California,Riverside
35.8423,-115.6304,Sandy Valley,Nevada,Clark
44.0029,-91.4284,Trempealeau,Wisconsin,Trempealeau
31.9859,-98.0291,Hico,Texas,Hamilton
36.2908,-95.5636,Justice,Oklahoma,Rogers
29.3500,-95.4530,Rosharon,Texas,Brazoria
40.8233,-80.3632,Big Beaver,Pennsylvania,Beaver
43.1344,-89.7470,Black Earth,Wisconsin,Dane
43.8132,-91.7538,Rushford,Minnesota,Fillmore
35.1791,-79.5639,Foxfire,North Carolina,Moore
31.4600,-96.0660,Buffalo,Texas,Leon
41.1350,-73.2873,Southport,Connecticut,Fairfield
42.2846,-87.8793,Knollwood,Illinois,Lake
35.0857,-81.8535,Mayo,South Carolina,Spartanburg
41.5109,-87.5814,Ford Heights,Illinois,Cook
31.1325,-102.2200,McCamey,Texas,Upton
42.9306,-75.3802,Waterville,New York,Oneida
32.4912,-88.8452,Collinsville,Mississippi,Lauderdale
41.5151,-71.7201,Hope Valley,Rhode Island,Washington
40.4201,-89.7806,Manito,Illinois,Mason
40.7407,-93.7547,Leon,Iowa,Decatur
38.1974,-92.7179,Village of Four Seasons,Missouri,Camden
35.4262,-83.4475,Bryson City,North Carolina,Swain
18.4342,-66.8861,Piedra Gorda,Puerto Rico,Camuy
31.3614,-109.5662,Pirtleville,Arizona,Cochise
39.8243,-83.6417,South Charleston,Ohio,Clark
47.2639,-93.4524,Coleraine,Minnesota,Itasca
26.8548,-99.2605,Siesta Shores,Texas,Zapata
41.6873,-97.9989,Albion,Nebraska,Boone
42.7814,-87.7721,Wind Point,Wisconsin,Racine
41.6192,-83.7081,Holland,Ohio,Lucas
42.4354,-123.1681,Rogue River,Oregon,Jackson
34.4354,-119.5562,Toro Canyon,California,Santa Barbara
40.1745,-80.2325,East Washington,Pennsylvania,Washington
43.4809,-83.9223,Zilwaukee,Michigan,Saginaw
40.3218,-85.3591,Eaton,Indiana,Delaware
40.6352,-77.5631,Burnham,Pennsylvania,Mifflin
31.1242,-85.4383,Rehobeth,Alabama,Houston
30.3848,-89.2746,DeLisle,Mississippi,Harrison
46.4775,-90.0498,Bessemer,Michigan,Gogebic
42.4903,-96.0680,Moville,Iowa,Woodbury
34.8392,-95.5596,Hartshorne,Oklahoma,Pittsburg
43.3475,-97.4306,Freeman,South Dakota,Hutchinson
41.5385,-73.8723,Merritt Park,New York,Dutchess
31.1428,-85.5210,Malvern,Alabama,Geneva
39.2104,-81.0485,Harrisville,West Virginia,Ritchie
42.9369,-114.4055,Shoshone,Idaho,Lincoln
42.0754,-76.1233,Crest View Heights,New York,Tioga
47.5312,-92.2400,Aurora,Minnesota,St. Louis
36.2414,-85.9575,South Carthage,Tennessee,Smith
33.7613,-87.1926,Cordova,Alabama,Walker
46.4484,-108.5401,Roundup,Montana,Musselshell
42.5287,-94.5400,Manson,Iowa,Calhoun
19.7216,-155.9505,Kaloko,Hawaii,Hawaii
37.2209,-77.2683,Prince George,Virginia,Prince George
31.9262,-97.6501,Meridian,Texas,Bosque
44.9579,-90.8022,Thorp,Wisconsin,Clark
42.5519,-93.0528,Ackley,Iowa,Hardin
39.2189,-75.5882,Cheswold,Delaware,Kent
42.7056,-74.0340,Altamont,New York,Albany
37.3032,-89.9808,Marble Hill,Missouri,Bollinger
40.7261,-81.5145,Navarre,Ohio,Stark
31.3680,-89.3086,Glendale,Mississippi,Forrest
38.4901,-92.1791,Wardsville,Missouri,Cole
34.0625,-83.1263,Comer,Georgia,Madison
35.0792,-87.4401,Loretto,Tennessee,Lawrence
43.5619,-88.9130,Fox Lake,Wisconsin,Dodge
40.4229,-78.3649,Loop,Pennsylvania,Blair
43.6780,-95.1695,Lakefield,Minnesota,Jackson
35.5330,-82.9108,Clyde,North Carolina,Haywood
40.6926,-77.5949,Church Hill,Pennsylvania,Mifflin
35.7371,-79.6543,Ramseur,North Carolina,Randolph
40.0118,-111.8465,Genola,Utah,Utah
42.8064,-102.2040,Gordon,Nebraska,Sheridan
34.9664,-85.3622,Lookout Mountain,Georgia,Walker
47.7766,-99.9301,Harvey,North Dakota,Wells
39.5993,-105.0352,Columbine Valley,Colorado,Arapahoe
37.5466,-87.9879,Sturgis,Kentucky,Union
38.7427,-85.0783,Vevay,Indiana,Switzerland
39.1136,-77.1510,Derwood,Maryland,Montgomery
40.0010,-122.4420,Rancho Tehama Reserve,California,Tehama
34.2217,-85.5882,Cedar Bluff,Alabama,Cherokee
33.4494,-90.5063,Moorhead,Mississippi,Sunflower
40.7841,-76.6711,Trevorton,Pennsylvania,Northumberland
38.1505,-91.2494,Bourbon,Missouri,Crawford
42.0662,-85.1432,Union City,Michigan,Branch
40.8937,-83.6529,Arlington,Ohio,Hancock
31.4541,-93.7979,Milam,Texas,Sabine
39.2521,-75.0412,Port Norris,New Jersey,Cumberland
40.2623,-76.8342,Paxtang,Pennsylvania,Dauphin
34.3788,-111.4574,Pine,Arizona,Gila
18.2865,-67.1868,La Playa,Puerto Rico,Añasco
40.0567,-106.3784,Kremmling,Colorado,Grand
32.2380,-84.3089,Ellaville,Georgia,Schley
40.6848,-80.2532,Freedom,Pennsylvania,Beaver
36.3795,-119.2956,Patterson Tract,California,Tulare
37.1674,-95.1123,Oswego,Kansas,Labette
39.4364,-92.5437,Huntsville,Missouri,Randolph
40.8642,-86.8787,Monon,Indiana,White
37.0062,-89.1819,Cairo,Illinois,Alexander
35.5340,-86.0832,New Union,Tennessee,Coffee
48.9419,-119.4305,Oroville,Washington,Okanogan
44.9503,-92.7700,Lakeland,Minnesota,Washington
35.1088,-79.4713,Pinebluff,North Carolina,Moore
41.4517,-106.8107,Saratoga,Wyoming,Carbon
44.3402,-89.1228,King,Wisconsin,Waupaca
35.7568,-81.6088,Drexel,North Carolina,Burke
41.9890,-77.3140,Elkland,Pennsylvania,Tioga
40.6302,-76.3912,Tremont,Pennsylvania,Schuylkill
44.5845,-85.5347,Kingsley,Michigan,Grand Traverse
37.1249,-79.7076,Westlake Corner,Virginia,Franklin
29.0726,-98.0809,Poth,Texas,Wilson
44.2235,-93.5746,Waterville,Minnesota,Le Sueur
41.9104,-71.6654,Chepachet,Rhode Island,Providence
36.7532,-83.7076,Pineville,Kentucky,Bell
42.4438,-91.0093,Farley,Iowa,Dubuque
33.5938,-98.6256,Archer City,Texas,Archer
39.9406,-76.6874,Queens Gate,Pennsylvania,York
34.7011,-76.7403,Atlantic Beach,North Carolina,Carteret
41.1160,-80.9827,Craig Beach,Ohio,Mahoning
30.4458,-93.9625,Buna,Texas,Jasper
35.7720,-88.8572,Three Way,Tennessee,Madison
42.6484,-84.6475,Dimondale,Michigan,Eaton
45.5798,-94.3931,Saint John's University,Minnesota,Stearns
30.3052,-81.9744,Baldwin,Florida,Duval
45.7223,-93.1717,Braham,Minnesota,Isanti
28.7564,-100.4910,Siesta Acres,Texas,Maverick
45.8133,-122.8796,Warren,Oregon,Columbia
18.2539,-66.0658,Las Carolinas,Puerto Rico,Caguas
32.1047,-90.2980,Terry,Mississippi,Hinds
42.2441,-88.1947,Port Barrington,Illinois,Lake
30.1353,-97.8364,Manchaca,Texas,Travis
43.5569,-119.0803,Hines,Oregon,Harney
39.1875,-83.9715,Lake Lorelei,Ohio,Brown
30.0554,-96.0253,Pine Island,Texas,Waller
30.7952,-97.4324,Bartlett,Texas,Williamson
42.6063,-72.7436,Shelburne Falls,Massachusetts,Franklin
41.3693,-73.5785,Peach Lake,New York,Putnam
41.9071,-72.7684,Tariffville,Connecticut,Hartford
26.2453,-98.1537,Lopezville,Texas,Hidalgo
36.7507,-98.3577,Cherokee,Oklahoma,Alfalfa
42.4277,-78.1638,Houghton,New York,Allegany
35.1849,-85.4848,Powells Crossroads,Tennessee,Marion
33.0504,-96.2279,Caddo Mills,Texas,Hunt
32.4550,-97.5302,Godley,Texas,Johnson
37.8509,-81.9857,Logan,West Virginia,Logan
41.3280,-89.2959,De Pue,Illinois,Bureau
36.5469,-85.5043,Celina,Tennessee,Clay
32.8415,-116.5107,Pine Valley,California,San Diego
32.6663,-107.1644,Hatch,New Mexico,Doña Ana
17.9964,-66.0515,Buena Vista,Puerto Rico,Arroyo
44.8648,-123.4372,Falls City,Oregon,Polk
37.5292,-122.3417,Baywood Park,California,San Mateo
43.7905,-70.6275,Steep Falls,Maine,Cumberland
32.8222,-97.4867,Lakeside,Texas,Tarrant
39.0184,-85.0531,Dillsboro,Indiana,Dearborn
37.5169,-97.0105,Douglass,Kansas,Butler
40.1220,-82.0131,Dresden,Ohio,Muskingum
18.0404,-65.9071,Playita,Puerto Rico,Yabucoa
45.8649,-95.1524,Osakis,Minnesota,Douglas
39.0634,-85.2566,Versailles,Indiana,Ripley
42.5410,-76.6618,Trumansburg,New York,Tompkins
18.0684,-66.2331,Vázquez,Puerto Rico,Salinas
41.6093,-74.2966,Pine Bush,New York,Orange
19.4659,-154.9157,Leilani Estates,Hawaii,Hawaii
39.9466,-80.7565,Glen Dale,West Virginia,Marshall
38.5509,-82.7348,Worthington,Kentucky,Greenup
40.5272,-75.0571,Frenchtown,New Jersey,Hunterdon
38.2607,-122.1622,Green Valley,California,Solano
37.7954,-96.9963,Towanda,Kansas,Butler
32.3960,-99.3963,Baird,Texas,Callahan
37.7511,-89.0600,Crainville,Illinois,Williamson
41.3057,-94.4593,Greenfield,Iowa,Adair
26.2173,-98.4179,Abram,Texas,Hidalgo
33.6178,-83.0751,Union Point,Georgia,Greene
42.5314,-114.3011,Hansen,Idaho,Twin Falls
35.5348,-82.5403,Biltmore Forest,North Carolina,Buncombe
42.0576,-79.1483,Frewsburg,New York,Chautauqua
33.7452,-83.8512,Walnut Grove,Georgia,Walton
18.0027,-66.1097,Olimpo,Puerto Rico,Guayama
41.2794,-72.6003,Madison Center,Connecticut,New Haven
40.3147,-75.9886,Lincoln Park,Pennsylvania,Berks
29.0323,-82.6603,Inglis,Florida,Levy
31.4353,-87.4037,Frisco City,Alabama,Monroe
30.6948,-97.6959,Serenada,Texas,Williamson
43.9266,-93.9546,Mapleton,Minnesota,Blue Earth
39.9854,-80.7335,McMechen,West Virginia,Marshall
37.6786,-106.3539,Del Norte,Colorado,Rio Grande
38.8872,-76.3476,Romancoke,Maryland,Queen Anne's
40.8762,-74.5435,Victory Gardens,New Jersey,Morris
38.6888,-90.3392,Vinita Park,Missouri,St. Louis
34.1526,-112.8642,Congress,Arizona,Yavapai
39.2604,-80.3265,Nutter Fort,West Virginia,Harrison
41.6361,-112.0857,Honeyville,Utah,Box Elder
30.8613,-91.0150,Clinton,Louisiana,East Feliciana
38.0368,-85.3333,Taylorsville,Kentucky,Spencer
35.9281,-87.3124,Bon Aqua Junction,Tennessee,Hickman
42.9911,-108.4562,Arapahoe,Wyoming,Fremont
43.6782,-116.9070,Wilder,Idaho,Canyon
31.4513,-98.5736,Goldthwaite,Texas,Mills
39.8404,-77.5559,Mont Alto,Pennsylvania,Franklin
41.1068,-83.7898,McComb,Ohio,Hancock
41.7320,-92.4450,Brooklyn,Iowa,Poweshiek
44.3240,-88.9333,Weyauwega,Wisconsin,Waupaca
37.8236,-112.4342,Panguitch,Utah,Garfield
35.3433,-118.9987,Casa Loma,California,Kern
48.7760,-104.5574,Plentywood,Montana,Sheridan
40.7995,-81.7033,Dalton,Ohio,Wayne
35.8389,-110.3665,First Mesa,Arizona,Navajo
38.0821,-122.8471,Inverness,California,Marin
35.0932,-84.0280,Murphy,North Carolina,Cherokee
41.6521,-75.4691,Forest City,Pennsylvania,Susquehanna
42.0470,-80.2764,Avonia,Pennsylvania,Erie
33.8789,-86.8240,Smoke Rise,Alabama,Blount
35.3726,-85.6375,Gruetli-Laager,Tennessee,Grundy
32.7272,-99.2957,Albany,Texas,Shackelford
39.5274,-80.3409,Mannington,West Virginia,Marion
37.6040,-87.5187,Sebree,Kentucky,Webster
40.6969,-76.1666,Port Carbon,Pennsylvania,Schuylkill
41.1045,-77.4888,Mill Hall,Pennsylvania,Clinton
40.1777,-74.9212,Langhorne,Pennsylvania,Bucks
39.0930,-89.8023,Benld,Illinois,Macoupin
43.0895,-75.3757,Clark Mills,New York,Oneida
40.6894,-81.1803,Malvern,Ohio,Carroll
38.0220,-78.9516,Lyndhurst,Virginia,Augusta
41.7636,-81.1430,Perry,Ohio,Lake
37.5984,-90.6379,Ironton,Missouri,Iron
34.6437,-97.1622,Wynnewood,Oklahoma,Garvin
40.9913,-76.0599,Conyngham,Pennsylvania,Luzerne
38.7357,-119.5008,Topaz Ranch Estates,Nevada,Douglas
40.0673,-80.7473,Bridgeport,Ohio,Belmont
31.7162,-99.1303,Bangs,Texas,Brown
39.1128,-96.7028,Ogden,Kansas,Riley
33.1007,-117.1381,Harmony Grove,California,San Diego
39.7060,-82.4296,Bremen,Ohio,Fairfield
40.2224,-76.9555,Shiremanstown,Pennsylvania,Cumberland
42.5049,-88.7402,Sharon,Wisconsin,Walworth
45.0088,-93.6618,Maple Plain,Minnesota,Hennepin
39.2308,-84.7441,Blue Jay,Ohio,Hamilton
32.6982,-108.1321,Hurley,New Mexico,Grant
30.0048,-90.7109,North Vacherie,Louisiana,St. James
36.9606,-121.8340,Aptos Hills-Larkin Valley,California,Santa Cruz
39.6298,-90.4560,Winchester,Illinois,Scott
31.3105,-97.2477,Bruceville-Eddy,Texas,McLennan
35.8861,-77.5194,Princeville,North Carolina,Edgecombe
32.8522,-84.8521,Pine Mountain,Georgia,Harris
43.0069,-108.9205,Fort Washakie,Wyoming,Fremont
46.5850,-111.9158,East Helena,Montana,Lewis and Clark
40.5428,-79.8013,Cheswick,Pennsylvania,Allegheny
38.1750,-81.3245,Montgomery,West Virginia,Fayette
29.6203,-81.8963,Interlachen,Florida,Putnam
36.7942,-81.5937,Adwolf,Virginia,Smyth
45.0187,-123.8882,Rose Lodge,Oregon,Lincoln
44.4276,-93.2039,Dundas,Minnesota,Rice
36.6797,-97.0346,McCord,Oklahoma,Osage
40.4180,-79.8630,Braddock Hills,Pennsylvania,Allegheny
36.7612,-78.9279,Halifax,Virginia,Halifax
40.5911,-122.4797,Shasta,California,Shasta
34.6103,-83.5284,Clarkesville,Georgia,Habersham
26.2015,-97.7546,Palm Valley,Texas,Cameron
44.3605,-91.3377,Whitehall,Wisconsin,Trempealeau
36.2137,-84.0629,Norris,Tennessee,Anderson
41.2429,-87.6353,Grant Park,Illinois,Kankakee
39.7543,-89.6511,Southern View,Illinois,Sangamon
39.1986,-94.4787,Claycomo,Missouri,Clay
18.4610,-66.7778,Corcovado,Puerto Rico,Hatillo
29.5836,-95.7966,Cumings,Texas,Fort Bend
36.0508,-87.2984,Burns,Tennessee,Dickson
33.4674,-87.0392,Concord,Alabama,Jefferson
40.7626,-87.9975,Gilman,Illinois,Iroquois
45.4517,-98.1000,Groton,South Dakota,Brown
37.0038,-101.8944,Elkhart,Kansas,Morton
40.9023,-73.1923,Nissequogue,New York,Suffolk
39.9946,-79.5804,South Connellsville,Pennsylvania,Fayette
45.9772,-94.1008,Pierz,Minnesota,Morrison
41.8525,-79.3167,Youngsville,Pennsylvania,Warren
39.3670,-99.8460,Hill City,Kansas,Graham
33.2029,-94.6777,Naples,Texas,Morris
30.5655,-81.8319,Callahan,Florida,Nassau
40.3177,-79.8309,Versailles,Pennsylvania,Allegheny
28.1919,-80.6594,Palm Shores,Florida,Brevard
36.4112,-109.2267,Lukachukai,Arizona,Apache
39.1147,-75.5630,Wyoming,Delaware,Kent
34.3452,-112.1592,Spring Valley,Arizona,Yavapai
34.8690,-89.6890,Byhalia,Mississippi,Marshall
35.4480,-82.4294,Hoopers Creek,North Carolina,Henderson
37.5295,-75.8283,Exmore,Virginia,Northampton
37.2288,-120.2540,Le Grand,California,Merced
34.0458,-85.0570,Aragon,Georgia,Polk
36.2562,-101.4122,Gruver,Texas,Hansford
18.4678,-66.8490,Del Carmen,Puerto Rico,Camuy
41.5047,-72.4448,Moodus,Connecticut,Middlesex
33.9909,-89.3454,Bruce,Mississippi,Calhoun
41.5004,-94.3182,Stuart,Iowa,Adair
43.9705,-116.8189,New Plymouth,Idaho,Payette
40.3574,-76.2569,Richland,Pennsylvania,Lebanon
34.3390,-79.4337,Latta,South Carolina,Dillon
34.0698,-77.8965,Sea Breeze,North Carolina,New Hanover
32.9090,-96.1312,Quinlan,Texas,Hunt
42.0148,-93.1653,State Center,Iowa,Marshall
37.8163,-89.2269,De Soto,Illinois,Jackson
41.1798,-84.7377,Antwerp,Ohio,Paulding
36.0903,-89.8402,Steele,Missouri,Pemiscot
40.3509,-91.4277,Warsaw,Illinois,Hancock
42.0083,-74.1120,West Hurley,New York,Ulster
42.1634,-77.0925,Painted Post,New York,Steuben
36.1096,-83.5493,New Market,Tennessee,Jefferson
30.5550,-98.3276,Cottonwood Shores,Texas,Burnet
36.4209,-81.4686,Jefferson,North Carolina,Ashe
36.1536,-85.6348,Baxter,Tennessee,Putnam
34.9560,-99.3692,Granite,Oklahoma,Greer
39.9269,-74.1348,Ocean Gate,New Jersey,Ocean
30.2743,-98.4065,Johnson City,Texas,Blanco
40.2205,-83.5581,North Lewisburg,Ohio,Champaign
39.8861,-84.0242,Crystal Lakes,Ohio,Clark
47.5055,-116.0008,Osburn,Idaho,Shoshone
40.4810,-78.5547,Gallitzin,Pennsylvania,Cambria
30.1813,-95.1836,Woodbranch,Texas,Montgomery
37.1707,-80.2527,Shawsville,Virginia,Montgomery
36.4930,-90.0762,Campbell,Missouri,Dunklin
40.7004,-74.9395,Glen Gardner,New Jersey,Hunterdon
40.5498,-85.2870,Montpelier,Indiana,Blackford
40.3331,-78.9537,Westwood,Pennsylvania,Cambria
43.5214,-124.2110,Saunders Lake,Oregon,Coos
30.2007,-95.0956,Plum Grove,Texas,Liberty
33.5108,-96.3956,Whitewright,Texas,Grayson
40.5454,-89.3309,Heritage Lake,Illinois,Tazewell
40.3834,-80.2153,Sturgeon,Pennsylvania,Allegheny
33.7067,-117.3343,Warm Springs,California,Riverside
40.5403,-79.1597,Homer City,Pennsylvania,Indiana
39.7054,-78.1749,Hancock,Maryland,Washington
38.6901,-83.6055,Manchester,Ohio,Adams
40.8319,-76.2062,Shenandoah Heights,Pennsylvania,Schuylkill
41.4018,-72.4578,Chester Center,Connecticut,Middlesex
42.0542,-97.3452,Woodland Park,Nebraska,Stanton
42.4373,-71.6920,South Lancaster,Massachusetts,Worcester
40.7621,-75.0140,Brass Castle,New Jersey,Warren
44.1598,-92.5401,Oronoco,Minnesota,Olmsted
36.8654,-86.7110,Auburn,Kentucky,Logan
46.4767,-89.9336,Wakefield,Michigan,Gogebic
26.9226,-82.3537,Manasota Key,Florida,Charlotte
40.1648,-80.5972,West Liberty,West Virginia,Ohio
42.6393,-73.5583,Averill Park,New York,Rensselaer
37.7756,-80.4582,Fairlea,West Virginia,Greenbrier
33.5076,-94.6166,De Kalb,Texas,Bowie
30.3921,-95.6958,Montgomery,Texas,Montgomery
48.6055,-118.0620,Kettle Falls,Washington,Stevens
33.9508,-90.7653,Shelby,Mississippi,Bolivar
36.5913,-121.8290,Del Rey Oaks,California,Monterey
40.5641,-76.6983,Lykens,Pennsylvania,Dauphin
42.7126,-92.5816,Shell Rock,Iowa,Butler
42.0990,-72.3048,Monson Center,Massachusetts,Hampden
35.1030,-98.5996,Carnegie,Oklahoma,Caddo
38.4173,-78.9412,Dayton,Virginia,Rockingham
40.3056,-78.8818,Oakland,Pennsylvania,Cambria
40.2883,-78.9179,Ferndale,Pennsylvania,Cambria
36.9444,-82.4698,Coeburn,Virginia,Wise
34.0693,-83.5399,Arcade,Georgia,Jackson
40.1657,-74.9174,Langhorne Manor,Pennsylvania,Bucks
